,Name,Blue,Green,Yellow,Red,Purple
6764,7086.jpg,0,0,1,1,0
6765,7087.jpg,0,0,0,1,0
6766,7088.jpg,0,0,1,1,1
6767,7089.jpg,0,0,0,1,0
6768,709.jpg,1,0,1,1,0
6769,7090.jpg,1,0,0,1,1
6770,7091.jpg,0,1,0,1,0
6771,7092.jpg,1,0,0,0,0
6772,7093.jpg,0,1,1,1,0
6773,7094.jpg,0,0,1,0,0
6774,7095.jpg,1,1,1,1,0
6775,7096.jpg,1,1,1,1,0
6776,7097.jpg,1,1,1,0,0
6777,7098.jpg,1,0,0,0,0
6778,7099.jpg,0,0,0,1,0
6779,71.jpg,1,1,1,1,0
6780,710.jpg,1,1,1,0,0
6781,7100.jpg,0,1,1,1,0
6782,7101.jpg,1,0,1,1,0
6783,7102.jpg,0,0,0,0,0
6784,7103.jpg,1,0,1,1,1
6785,7104.jpg,1,0,1,1,0
6786,7105.jpg,1,0,0,1,0
6787,7106.jpg,0,1,1,1,0
6788,7107.jpg,0,0,1,0,0
6789,7108.jpg,1,0,1,1,0
6790,7109.jpg,1,0,0,1,0
6791,711.jpg,1,1,1,1,0
6792,7110.jpg,0,0,1,1,0
6793,7111.jpg,0,0,0,0,0
6794,7112.jpg,0,1,1,1,0
6795,7113.jpg,0,0,1,1,0
6796,7114.jpg,0,0,1,1,0
6797,7115.jpg,0,0,1,1,0
6798,7116.jpg,0,0,1,1,0
6799,7117.jpg,0,0,1,0,0
6800,7118.jpg,0,0,1,0,0
6801,7119.jpg,0,0,1,0,0
6802,712.jpg,1,0,1,0,0
6803,7120.jpg,0,0,1,0,0
6804,7121.jpg,0,0,0,0,0
6805,7122.jpg,0,0,1,0,0
6806,7123.jpg,0,0,1,0,0
6807,7124.jpg,1,0,0,1,0
6808,7125.jpg,0,0,1,1,0
6809,7126.jpg,0,0,0,0,0
6810,7127.jpg,0,0,0,1,1
6811,7128.jpg,1,0,0,1,0
6812,7129.jpg,1,1,1,0,0
6813,713.jpg,1,1,1,0,0
6814,7130.jpg,1,0,0,0,1
6815,7131.jpg,0,0,0,0,0
6816,7132.jpg,1,0,0,1,0
6817,7133.jpg,0,0,0,0,0
6818,7134.jpg,1,0,0,0,0
6819,7135.jpg,0,1,1,1,0
6820,7136.jpg,0,0,0,1,0
6821,7137.jpg,0,0,1,0,0
6822,7138.jpg,1,1,1,0,0
6823,7139.jpg,0,0,0,1,0
6824,714.jpg,1,0,1,1,0
6825,7140.jpg,1,1,1,1,0
6826,7141.jpg,0,0,1,0,0
6827,7142.jpg,0,0,0,1,0
6828,7143.jpg,0,1,0,0,0
6829,7144.jpg,0,1,1,1,0
6830,7145.jpg,1,0,1,1,0
6831,7146.jpg,0,0,1,1,0
6832,7147.jpg,1,1,1,0,0
6833,7148.jpg,0,0,1,1,0
6834,7149.jpg,0,0,0,1,1
6835,715.jpg,1,1,1,1,0
6836,7150.jpg,0,0,1,1,0
6837,7151.jpg,1,0,0,0,0
6838,7152.jpg,1,1,1,1,0
6839,7153.jpg,1,0,0,0,0
6840,7154.jpg,0,1,1,0,0
6841,7155.jpg,0,1,1,0,0
6842,7156.jpg,0,1,0,1,0
6843,7157.jpg,0,1,0,1,0
6844,7158.jpg,0,1,1,1,0
6845,7159.jpg,0,0,0,1,1
6846,716.jpg,1,0,1,1,0
6847,7160.jpg,0,1,1,0,0
6848,7161.jpg,0,1,1,1,0
6849,7162.jpg,1,0,1,1,1
6850,7163.jpg,0,0,1,1,0
6851,7164.jpg,0,0,1,1,0
6852,7165.jpg,0,0,1,1,0
6853,7166.jpg,0,0,1,1,0
6854,7167.jpg,0,0,0,1,0
6855,7168.jpg,1,1,1,1,0
6856,7169.jpg,1,1,0,0,1
6857,717.jpg,1,1,1,1,0
6858,7170.jpg,1,0,1,1,1
6859,7171.jpg,0,1,1,1,0
6860,7172.jpg,0,0,1,1,0
6861,7173.jpg,0,0,1,1,0
6862,7174.jpg,0,0,0,1,0
6863,7175.jpg,1,1,1,1,0
6864,7176.jpg,0,0,1,1,0
6865,7177.jpg,0,0,1,1,0
6866,7178.jpg,0,1,1,1,0
6867,7179.jpg,0,0,0,1,1
6868,718.jpg,1,0,1,1,0
6869,7180.jpg,0,0,1,1,0
6870,7181.jpg,0,0,1,1,1
6871,7182.jpg,0,0,0,1,1
6872,7183.jpg,0,1,1,1,0
6873,7184.jpg,0,1,1,0,0
6874,7185.jpg,0,0,1,1,1
6875,7186.jpg,0,1,1,1,0
6876,7187.jpg,0,0,0,1,0
6877,7188.jpg,1,1,0,0,0
6878,7189.jpg,1,0,0,0,0
6879,719.jpg,1,0,1,0,0
6880,7190.jpg,0,0,1,1,0
6881,7191.jpg,0,1,1,0,0
6882,7192.jpg,1,0,1,1,0
6883,7193.jpg,1,0,1,1,0
6884,7194.jpg,0,0,1,0,0
6885,7195.jpg,1,0,0,1,0
6886,7196.jpg,0,0,0,1,0
6887,7197.jpg,1,1,0,1,0
6888,7198.jpg,0,1,1,1,0
6889,7199.jpg,0,1,1,1,0
6890,72.jpg,0,1,1,1,0
6891,720.jpg,1,0,1,0,0
6892,7200.jpg,0,0,1,1,0
6893,7201.jpg,1,1,1,0,0
6894,7202.jpg,1,0,1,1,1
6895,7203.jpg,1,1,0,1,0
6896,7204.jpg,1,1,1,0,1
6897,7205.jpg,0,0,1,0,0
6898,7206.jpg,0,1,0,0,0
6899,7207.jpg,0,0,0,1,0
6900,7208.jpg,1,0,1,0,0
6901,7209.jpg,1,0,1,1,1
6902,721.jpg,1,0,1,0,0
6903,7210.jpg,0,0,0,1,0
6904,7211.jpg,1,1,0,0,0
6905,7212.jpg,0,0,1,1,0
6906,7213.jpg,0,0,1,1,0
6907,7214.jpg,0,0,0,1,0
6908,7215.jpg,0,1,1,1,0
6909,7216.jpg,1,1,1,1,1
6910,7217.jpg,0,1,1,1,0
6911,7218.jpg,0,1,1,1,0
6912,7219.jpg,1,1,1,1,1
6913,722.jpg,1,1,1,0,0
6914,7220.jpg,1,1,1,1,0
6915,7221.jpg,1,0,1,1,0
6916,7222.jpg,1,0,1,0,0
6917,7223.jpg,1,0,1,1,0
6918,7224.jpg,1,1,0,1,0
6919,7225.jpg,1,0,0,1,0
6920,7226.jpg,1,0,0,1,1
6921,7227.jpg,1,1,1,1,1
6922,7228.jpg,0,0,0,1,0
6923,7229.jpg,1,0,0,1,0
6924,723.jpg,1,0,1,1,0
6925,7230.jpg,1,1,0,1,0
6926,7231.jpg,1,1,1,1,1
6927,7232.jpg,0,0,1,1,0
6928,7233.jpg,1,0,1,1,1
6929,7234.jpg,1,1,0,1,0
6930,7235.jpg,0,0,1,1,0
6931,7236.jpg,1,0,1,1,0
6932,7237.jpg,0,0,1,1,0
6933,7238.jpg,1,1,1,0,0
6934,7239.jpg,1,1,1,0,0
6935,724.jpg,1,0,1,1,0
6936,7240.jpg,0,0,0,0,0
6937,7241.jpg,0,0,0,0,0
6938,7242.jpg,0,0,0,1,0
6939,7243.jpg,1,1,1,1,0
6940,7244.jpg,0,0,1,1,0
6941,7245.jpg,1,1,0,0,0
6942,7246.jpg,1,1,0,1,1
6943,7247.jpg,1,0,0,1,1
6944,7248.jpg,0,1,0,0,0
6945,7249.jpg,0,0,1,0,0
6946,725.jpg,1,1,1,0,0
6947,7250.jpg,0,1,1,0,0
6948,7251.jpg,0,0,0,1,0
6949,7252.jpg,0,1,1,0,0
6950,7253.jpg,0,0,0,0,0
6951,7254.jpg,0,1,1,1,0
6952,7255.jpg,0,0,0,0,0
6953,7256.jpg,0,1,0,1,0
6954,7257.jpg,0,0,1,0,0
6955,7258.jpg,0,0,0,1,1
6956,7259.jpg,0,0,0,0,0
6957,726.jpg,1,1,1,1,0
6958,7260.jpg,0,0,1,1,0
6959,7261.jpg,1,0,1,0,0
6960,7262.jpg,1,0,0,1,1
6961,7263.jpg,0,0,1,1,0
6962,7264.jpg,0,0,0,1,0
6963,7265.jpg,0,0,0,1,1
6964,7266.jpg,0,1,1,0,0
6965,7267.jpg,0,0,1,1,0
6966,7268.jpg,0,1,0,1,0
6967,7269.jpg,0,1,1,1,0
6968,727.jpg,1,1,0,0,0
6969,7270.jpg,0,0,1,1,0
6970,7271.jpg,0,0,1,1,0
6971,7272.jpg,0,0,0,0,0
6972,7273.jpg,0,0,0,0,0
6973,7274.jpg,0,0,0,0,0
6974,7275.jpg,0,0,0,0,0
6975,7276.jpg,0,0,1,1,0
6976,7277.jpg,0,0,1,1,0
6977,7278.jpg,0,1,0,0,0
6978,7279.jpg,0,1,1,0,0
6979,728.jpg,1,0,1,0,0
6980,7280.jpg,1,1,1,0,0
6981,7281.jpg,0,0,1,1,0
6982,7282.jpg,0,0,0,1,0
6983,7283.jpg,0,0,0,1,0
6984,7284.jpg,1,0,0,1,1
6985,7285.jpg,0,0,1,1,1
6986,7286.jpg,0,1,1,0,1
6987,7287.jpg,0,1,1,1,0
6988,7288.jpg,0,0,1,0,0
6989,7289.jpg,0,0,0,1,0
6990,729.jpg,1,0,1,0,0
6991,7290.jpg,0,0,0,1,1
6992,7291.jpg,0,1,1,1,0
6993,7292.jpg,1,0,0,1,0
6994,7293.jpg,1,1,0,1,0
6995,7294.jpg,1,0,0,0,0
6996,7295.jpg,0,0,1,0,0
6997,7296.jpg,1,1,0,1,0
6998,7297.jpg,1,0,0,0,0
6999,7298.jpg,1,0,0,1,1
7000,7299.jpg,0,0,0,1,0
7001,73.jpg,1,1,1,0,0
7002,730.jpg,1,0,1,1,0
7003,7300.jpg,1,0,1,0,0
7004,7301.jpg,1,0,1,0,0
7005,7302.jpg,0,0,0,0,0
7006,7303.jpg,1,0,1,1,0
7007,7304.jpg,1,0,0,0,0
7008,7305.jpg,0,1,1,0,0
7009,7306.jpg,1,0,0,0,0
7010,7307.jpg,1,1,0,0,0
7011,7308.jpg,1,0,1,0,0
7012,7309.jpg,0,0,1,1,0
7013,731.jpg,1,0,1,0,0
7014,7310.jpg,1,1,1,1,0
7015,7311.jpg,0,0,0,1,0
7016,7312.jpg,0,0,0,0,1
7017,7313.jpg,0,0,0,1,1
7018,7314.jpg,1,0,1,0,0
7019,7315.jpg,1,0,0,0,0
7020,7316.jpg,0,0,0,0,0
7021,7317.jpg,0,1,0,1,0
7022,7318.jpg,1,0,1,0,0
7023,7319.jpg,0,0,0,0,0
7024,732.jpg,1,1,1,0,0
7025,7320.jpg,0,0,1,1,0
7026,7321.jpg,0,0,1,1,0
7027,7322.jpg,0,0,1,1,0
7028,7323.jpg,0,0,1,1,0
7029,7324.jpg,0,0,0,1,1
7030,7325.jpg,0,0,1,1,0
7031,7326.jpg,0,0,1,1,0
7032,7327.jpg,0,0,1,1,0
7033,7328.jpg,1,1,1,1,0
7034,7329.jpg,0,0,0,1,1
7035,733.jpg,1,0,1,0,0
7036,7330.jpg,0,0,1,1,0
7037,7331.jpg,0,0,1,1,0
7038,7332.jpg,0,0,1,1,0
7039,7333.jpg,0,1,1,1,0
7040,7334.jpg,0,0,0,1,1
7041,7335.jpg,0,0,0,1,0
7042,7336.jpg,1,1,1,1,0
7043,7337.jpg,0,0,1,1,0
7044,7338.jpg,1,0,1,1,0
7045,7339.jpg,0,0,1,1,0
7046,734.jpg,1,0,1,1,0
7047,7340.jpg,0,0,1,1,0
7048,7341.jpg,0,0,1,1,0
7049,7342.jpg,0,0,1,1,0
7050,7343.jpg,0,0,1,1,0
7051,7344.jpg,0,0,1,1,0
7052,7345.jpg,0,1,0,1,0
7053,7346.jpg,0,1,1,1,0
7054,7347.jpg,1,1,1,1,0
7055,7348.jpg,1,0,1,1,0
7056,7349.jpg,0,0,1,1,0
7057,735.jpg,1,0,1,0,0
7058,7350.jpg,0,1,1,1,0
7059,7351.jpg,0,0,1,1,0
7060,7352.jpg,0,0,1,1,0
7061,7353.jpg,0,0,0,0,0
7062,7354.jpg,0,0,1,1,0
7063,7355.jpg,1,0,1,1,0
7064,7356.jpg,0,0,1,1,0
7065,7357.jpg,1,1,1,1,0
7066,7358.jpg,0,0,1,1,0
7067,7359.jpg,0,1,1,1,0
7068,736.jpg,1,0,1,1,0
7069,7360.jpg,0,0,1,1,0
7070,7361.jpg,0,0,1,1,0
7071,7362.jpg,0,0,1,1,0
7072,7363.jpg,0,1,1,1,0
7073,7364.jpg,1,1,0,1,0
7074,7365.jpg,1,1,1,1,0
7075,7366.jpg,1,0,1,1,0
7076,7367.jpg,0,0,1,1,0
7077,7368.jpg,0,1,1,1,0
7078,7369.jpg,0,0,1,1,0
7079,737.jpg,1,0,1,1,0
7080,7370.jpg,0,0,1,1,0
7081,7371.jpg,0,1,1,1,0
7082,7372.jpg,0,1,1,1,0
7083,7373.jpg,0,1,1,0,0
7084,7374.jpg,0,0,1,1,0
7085,7375.jpg,0,0,1,0,0
7086,7376.jpg,1,1,1,1,1
7087,7377.jpg,0,0,1,1,0
7088,7378.jpg,0,0,1,1,0
7089,7379.jpg,0,0,1,1,0
7090,738.jpg,1,0,1,0,0
7091,7380.jpg,1,0,0,0,0
7092,7381.jpg,0,0,1,0,0
7093,7382.jpg,0,0,1,1,0
7094,7383.jpg,0,1,1,0,0
7095,7384.jpg,0,0,1,1,0
7096,7385.jpg,1,0,1,1,0
7097,7386.jpg,0,0,1,0,0
7098,7387.jpg,0,0,0,1,0
7099,7388.jpg,0,0,1,0,0
7100,7389.jpg,0,0,0,1,0
7101,739.jpg,1,0,1,0,0
7102,7390.jpg,0,0,1,1,0
7103,7391.jpg,0,0,0,1,0
7104,7392.jpg,0,0,1,1,0
7105,7393.jpg,0,0,0,0,0
7106,7394.jpg,0,1,1,0,0
7107,7395.jpg,0,0,1,0,0
7108,7396.jpg,1,0,1,1,1
7109,7397.jpg,1,0,1,0,0
7110,7398.jpg,0,0,0,0,0
7111,7399.jpg,0,0,1,0,0
7112,74.jpg,0,1,1,1,0
7113,740.jpg,1,0,0,0,0
7114,7400.jpg,0,1,1,0,0
7115,7401.jpg,1,1,1,0,0
7116,7402.jpg,0,0,1,1,0
7117,7403.jpg,0,0,1,0,0
7118,7404.jpg,0,0,0,0,0
7119,7405.jpg,1,0,0,0,0
7120,7406.jpg,0,0,1,1,1
7121,7407.jpg,0,1,1,0,0
7122,7408.jpg,0,0,0,1,0
7123,7409.jpg,1,0,1,1,1
7124,741.jpg,1,0,1,0,0
7125,7410.jpg,1,0,1,1,0
7126,7411.jpg,0,0,1,0,0
7127,7412.jpg,1,0,0,0,0
7128,7413.jpg,0,0,1,0,0
7129,7414.jpg,0,0,1,1,0
7130,7415.jpg,0,0,0,1,1
7131,7416.jpg,1,0,1,1,0
7132,7417.jpg,1,1,1,1,0
7133,7418.jpg,1,0,0,1,0
7134,7419.jpg,0,0,1,1,0
7135,742.jpg,1,1,1,0,0
7136,7420.jpg,0,1,0,1,0
7137,7421.jpg,1,1,1,0,0
7138,7422.jpg,0,0,1,0,0
7139,7423.jpg,1,0,0,0,0
7140,7424.jpg,0,0,1,1,0
7141,7425.jpg,1,0,1,0,0
7142,7426.jpg,1,1,1,1,0
7143,7427.jpg,1,0,0,1,0
7144,7428.jpg,0,0,0,0,0
7145,7429.jpg,1,0,0,1,0
7146,743.jpg,1,0,1,0,0
7147,7430.jpg,1,0,0,0,0
7148,7431.jpg,0,0,0,0,0
7149,7432.jpg,1,0,0,0,0
7150,7433.jpg,0,0,1,1,0
7151,7434.jpg,1,1,1,0,0
7152,7435.jpg,0,0,0,1,0
7153,7436.jpg,1,0,0,1,0
7154,7437.jpg,1,0,1,0,0
7155,7438.jpg,1,0,0,1,1
7156,7439.jpg,0,0,0,1,0
7157,744.jpg,1,1,1,0,0
7158,7440.jpg,0,0,0,1,0
7159,7441.jpg,0,1,1,0,0
7160,7442.jpg,0,0,0,1,0
7161,7443.jpg,1,0,1,0,0
7162,7444.jpg,1,0,0,1,0
7163,7445.jpg,0,0,0,0,0
7164,7446.jpg,0,1,1,1,0
7165,7447.jpg,1,0,1,1,0
7166,7448.jpg,0,0,1,1,0
7167,7449.jpg,1,0,0,0,0
7168,745.jpg,1,1,1,0,0
7169,7450.jpg,0,0,0,1,1
7170,7451.jpg,1,0,0,0,0
7171,7452.jpg,0,0,1,0,0
7172,7453.jpg,0,0,0,0,0
7173,7454.jpg,1,0,0,0,0
7174,7455.jpg,0,0,0,0,0
7175,7456.jpg,0,0,0,1,0
7176,7457.jpg,1,0,0,0,0
7177,7458.jpg,0,0,1,0,0
7178,7459.jpg,1,0,0,1,0
7179,746.jpg,1,0,1,0,0
7180,7460.jpg,1,0,1,0,0
7181,7461.jpg,1,0,1,1,0
7182,7462.jpg,1,0,1,1,0
7183,7463.jpg,0,0,0,1,0
7184,7464.jpg,0,0,0,1,0
7185,7465.jpg,0,0,1,0,0
7186,7466.jpg,1,0,0,1,0
7187,7467.jpg,0,0,0,1,0
7188,7468.jpg,0,0,0,1,0
7189,7469.jpg,0,0,0,1,0
7190,747.jpg,0,1,1,1,0
7191,7470.jpg,1,0,1,1,0
7192,7471.jpg,0,0,0,0,0
7193,7472.jpg,0,0,0,1,0
7194,7473.jpg,1,0,0,0,0
7195,7474.jpg,1,0,0,0,0
7196,7475.jpg,1,0,0,1,0
7197,7476.jpg,0,0,1,1,0
7198,7477.jpg,0,0,0,1,1
7199,7478.jpg,0,0,0,0,0
7200,7479.jpg,0,0,1,0,0
7201,748.jpg,0,1,1,1,0
7202,7480.jpg,1,0,1,1,0
7203,7481.jpg,0,0,1,0,0
7204,7482.jpg,0,0,0,0,0
7205,7483.jpg,0,0,0,0,0
7206,7484.jpg,0,0,0,0,0
7207,7485.jpg,0,0,0,0,0
7208,7486.jpg,1,0,0,0,0
7209,7487.jpg,0,0,0,1,1
7210,7488.jpg,0,0,0,0,0
7211,7489.jpg,1,0,1,1,0
7212,749.jpg,1,0,1,0,0
7213,7490.jpg,1,0,0,1,0
7214,7491.jpg,0,0,0,1,0
7215,7492.jpg,1,1,0,1,0
7216,7493.jpg,0,0,0,1,0
7217,7494.jpg,1,0,0,0,0
7218,7495.jpg,0,0,0,1,0
7219,7496.jpg,0,0,1,0,0
7220,7497.jpg,0,0,1,1,0
7221,7498.jpg,0,0,1,0,0
7222,7499.jpg,0,0,1,1,0
7223,75.jpg,1,0,1,1,0
7224,750.jpg,1,0,0,1,0
7225,7500.jpg,0,0,0,0,0
7226,7501.jpg,0,0,0,0,0
7227,7502.jpg,0,0,0,1,0
7228,7503.jpg,0,0,1,0,0
7229,7504.jpg,0,0,0,0,0
7230,7505.jpg,0,0,0,1,0
7231,7506.jpg,1,0,1,1,0
7232,7507.jpg,0,1,1,0,0
7233,7508.jpg,0,0,1,1,0
7234,7509.jpg,1,0,1,0,0
7235,751.jpg,1,0,0,0,0
7236,7510.jpg,0,0,0,0,0
7237,7511.jpg,0,0,0,1,1
7238,7512.jpg,0,1,0,1,0
7239,7513.jpg,0,0,1,1,0
7240,7514.jpg,1,0,0,0,0
7241,7515.jpg,0,0,0,1,0
7242,7516.jpg,0,0,0,0,0
7243,7517.jpg,1,0,0,0,0
7244,7518.jpg,0,1,1,0,0
7245,7519.jpg,0,0,0,1,0
7246,752.jpg,1,0,0,0,0
7247,7520.jpg,1,0,1,1,0
7248,7521.jpg,1,0,0,1,1
7249,7522.jpg,0,0,0,1,0
7250,7523.jpg,0,0,0,1,0
7251,7524.jpg,0,0,0,0,0
7252,7525.jpg,0,0,0,1,0
7253,7526.jpg,0,0,1,1,1
7254,7527.jpg,0,0,0,0,0
7255,7528.jpg,0,0,0,1,0
7256,7529.jpg,0,0,1,1,0
7257,753.jpg,1,1,1,0,0
7258,7530.jpg,0,1,1,0,0
7259,7531.jpg,0,0,1,0,0
7260,7532.jpg,0,0,0,0,0
7261,7533.jpg,0,0,0,0,0
7262,7534.jpg,0,0,0,1,1
7263,7535.jpg,1,0,0,0,0
7264,7536.jpg,0,0,0,1,0
7265,7537.jpg,1,0,0,1,0
7266,7538.jpg,0,0,1,1,0
7267,7539.jpg,1,0,1,1,0
7268,754.jpg,1,0,0,1,0
7269,7540.jpg,1,0,1,1,1
7270,7541.jpg,0,0,0,1,1
7271,7542.jpg,1,0,0,1,0
7272,7543.jpg,1,0,1,1,0
7273,7544.jpg,1,0,0,1,0
7274,7545.jpg,0,0,0,1,0
7275,7546.jpg,1,0,1,1,0
7276,7547.jpg,0,0,1,1,0
7277,7548.jpg,0,0,1,0,0
7278,7549.jpg,1,0,1,0,0
7279,755.jpg,1,1,0,1,0
7280,7550.jpg,0,0,1,1,1
7281,7551.jpg,0,0,1,1,0
7282,7552.jpg,1,1,1,1,0
7283,7553.jpg,0,0,1,1,1
7284,7554.jpg,1,0,1,0,0
7285,7555.jpg,1,0,1,0,0
7286,7556.jpg,1,0,1,0,0
7287,7557.jpg,1,0,1,1,0
7288,7558.jpg,0,1,1,1,0
7289,7559.jpg,0,0,1,1,0
7290,756.jpg,1,0,1,1,0
7291,7560.jpg,0,0,1,0,0
7292,7561.jpg,1,0,1,1,1
7293,7562.jpg,1,1,0,0,0
7294,7563.jpg,0,0,1,1,0
7295,7564.jpg,0,0,1,1,0
7296,7565.jpg,0,1,0,0,0
7297,7566.jpg,1,0,0,0,0
7298,7567.jpg,0,0,1,1,1
7299,7568.jpg,0,0,1,1,0
7300,7569.jpg,1,0,1,1,0
7301,757.jpg,1,0,0,1,0
7302,7570.jpg,1,0,1,0,0
7303,7571.jpg,0,0,1,0,0
7304,7572.jpg,0,0,1,0,0
7305,7573.jpg,0,0,0,0,0
7306,7574.jpg,1,1,1,0,0
7307,7575.jpg,0,0,1,0,0
7308,7576.jpg,0,1,1,1,0
7309,7577.jpg,0,0,1,1,0
7310,7578.jpg,0,1,1,1,0
7311,7579.jpg,0,1,1,1,0
7312,758.jpg,1,1,1,0,0
7313,7580.jpg,0,0,1,1,0
7314,7581.jpg,0,0,1,0,0
7315,7582.jpg,0,0,1,0,0
7316,7583.jpg,1,0,0,1,0
7317,7584.jpg,1,0,0,0,0
7318,7585.jpg,1,0,1,1,0
7319,7586.jpg,1,1,0,0,0
7320,7587.jpg,0,0,0,1,0
7321,7588.jpg,0,0,1,0,0
7322,7589.jpg,0,0,1,1,0
7323,759.jpg,1,1,0,0,0
7324,7590.jpg,0,0,1,1,0
7325,7591.jpg,0,0,1,0,0
7326,7592.jpg,1,1,1,1,0
7327,7593.jpg,0,0,1,1,0
7328,7594.jpg,1,0,1,1,0
7329,7595.jpg,0,0,1,0,0
7330,7596.jpg,0,0,1,0,0
7331,7597.jpg,0,1,1,1,0
7332,7598.jpg,0,1,1,1,0
7333,7599.jpg,0,0,0,1,1
7334,76.jpg,0,1,1,1,0
7335,760.jpg,1,0,0,0,0
7336,7600.jpg,0,0,1,1,0
7337,7601.jpg,0,1,1,1,0
7338,7602.jpg,1,0,1,1,0
7339,7603.jpg,0,0,1,1,1
7340,7604.jpg,1,1,1,0,0
7341,7605.jpg,1,1,1,0,0
7342,7606.jpg,0,1,1,1,0
7343,7607.jpg,0,1,1,1,0
7344,7608.jpg,1,0,1,1,0
7345,7609.jpg,0,0,0,0,0
7346,761.jpg,1,0,0,1,0
7347,7610.jpg,0,1,0,1,0
7348,7611.jpg,0,1,0,1,0
7349,7612.jpg,0,0,1,1,0
7350,7613.jpg,1,1,1,1,0
7351,7614.jpg,1,1,1,1,0
7352,7615.jpg,0,1,0,1,0
7353,7616.jpg,1,1,1,1,1
7354,7617.jpg,1,0,1,1,1
7355,7618.jpg,1,1,1,1,0
7356,7619.jpg,0,1,1,1,0
7357,762.jpg,1,0,0,0,0
7358,7620.jpg,0,0,1,1,0
7359,7621.jpg,1,1,1,1,1
7360,7622.jpg,0,0,1,1,0
7361,7623.jpg,0,1,1,1,0
7362,7624.jpg,0,1,1,1,0
7363,7625.jpg,1,1,1,1,0
7364,7626.jpg,1,1,1,1,0
7365,7627.jpg,0,0,0,1,0
7366,7628.jpg,0,0,0,1,1
7367,7629.jpg,0,0,1,1,0
7368,763.jpg,1,0,0,0,0
7369,7630.jpg,0,0,1,1,0
7370,7631.jpg,0,1,1,1,0
7371,7632.jpg,0,0,0,0,0
7372,7633.jpg,1,1,1,1,0
7373,7634.jpg,0,0,0,1,0
7374,7635.jpg,0,0,0,0,0
7375,7636.jpg,0,0,0,1,1
7376,7637.jpg,0,0,0,1,1
7377,7638.jpg,1,1,0,1,1
7378,7639.jpg,1,1,0,1,0
7379,764.jpg,1,1,0,0,0
7380,7640.jpg,1,0,1,1,0
7381,7641.jpg,0,0,1,1,0
7382,7642.jpg,1,0,1,1,0
7383,7643.jpg,0,0,1,1,1
7384,7644.jpg,1,1,1,1,0
7385,7645.jpg,1,0,1,1,0
7386,7646.jpg,1,1,1,1,0
7387,7647.jpg,0,0,1,0,0
7388,7648.jpg,0,0,1,1,0
7389,7649.jpg,0,0,0,1,0
7390,765.jpg,1,0,1,1,0
7391,7650.jpg,1,0,1,1,0
7392,7651.jpg,0,1,0,1,0
7393,7652.jpg,1,0,1,1,0
7394,7653.jpg,0,0,0,0,0
7395,7654.jpg,0,1,1,1,0
7396,7655.jpg,0,0,1,0,0
7397,7656.jpg,0,0,1,1,0
7398,7657.jpg,1,0,0,1,0
7399,7658.jpg,0,0,1,0,0
7400,7659.jpg,0,0,1,0,0
7401,766.jpg,1,0,1,1,0
7402,7660.jpg,0,0,0,1,0
7403,7661.jpg,1,1,1,1,0
7404,7662.jpg,0,0,1,0,0
7405,7663.jpg,0,0,1,1,0
7406,7664.jpg,1,0,1,1,0
7407,7665.jpg,0,0,1,0,0
7408,7666.jpg,0,0,0,0,0
7409,7667.jpg,0,0,1,0,0
7410,7668.jpg,0,0,1,1,0
7411,7669.jpg,0,0,1,1,0
7412,767.jpg,1,0,0,1,0
7413,7670.jpg,0,0,1,0,0
7414,7671.jpg,0,0,1,1,0
7415,7672.jpg,0,1,1,0,0
7416,7673.jpg,1,0,1,1,1
7417,7674.jpg,0,0,1,1,0
7418,7675.jpg,0,0,1,0,0
7419,7676.jpg,0,0,1,0,0
7420,7677.jpg,0,0,1,0,0
7421,7678.jpg,0,0,1,1,0
7422,7679.jpg,0,0,0,0,0
7423,768.jpg,1,1,1,0,0
7424,7680.jpg,1,0,1,0,0
7425,7681.jpg,0,0,1,1,0
7426,7682.jpg,0,0,1,1,0
7427,7683.jpg,1,0,1,1,0
7428,7684.jpg,0,0,1,1,0
7429,7685.jpg,0,0,1,1,0
7430,7686.jpg,0,0,1,1,0
7431,7687.jpg,0,1,1,1,0
7432,7688.jpg,0,0,0,1,0
7433,7689.jpg,0,0,0,1,0
7434,769.jpg,1,1,1,1,0
7435,7690.jpg,1,0,1,1,0
7436,7691.jpg,0,0,1,0,0
7437,7692.jpg,0,0,0,1,0
7438,7693.jpg,1,0,1,1,1
7439,7694.jpg,1,0,1,1,1
7440,7695.jpg,0,0,1,0,0
7441,7696.jpg,0,0,0,0,0
7442,7697.jpg,1,1,0,0,0
7443,7698.jpg,1,0,0,0,0
7444,7699.jpg,0,0,0,0,0
7445,77.jpg,0,0,1,1,0
7446,770.jpg,0,1,1,0,0
7447,7700.jpg,0,1,1,0,0
7448,7701.jpg,1,0,0,0,1
7449,7702.jpg,1,0,0,0,0
7450,7703.jpg,0,0,0,0,0
7451,7704.jpg,1,0,0,1,1
7452,7705.jpg,1,0,0,1,0
7453,7706.jpg,0,0,1,0,0
7454,7707.jpg,1,0,0,1,0
7455,7708.jpg,0,0,1,0,0
7456,7709.jpg,0,0,1,1,0
7457,771.jpg,0,1,1,1,0
7458,7710.jpg,1,0,0,0,0
7459,7711.jpg,0,0,0,0,0
7460,7712.jpg,0,0,0,0,0
7461,7713.jpg,1,0,0,1,0
7462,7714.jpg,1,0,0,1,0
7463,7715.jpg,1,0,0,1,0
7464,7716.jpg,1,1,1,1,0
7465,7717.jpg,1,0,0,0,0
